x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
4,1,1,2,8,8,6,1,102,102,2.609,0,2,120,421,0,
4,1,1,2,8,8,7,1,102,102,2.609,0,2,120,421,0,
4,1,1,2,8,8,8,1,102,102,2.609,0,2,120,421,0,
5,1,1,2,8,8,1,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,2,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,3,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,4,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,5,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,6,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,7,1,102,102,2.609,0,2,172,465,0,
5,1,1,2,8,8,8,1,102,102,2.609,0,2,172,465,0,
6,1,1,2,8,8,1,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,2,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,3,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,4,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,5,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,6,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,7,1,102,102,2.609,0,2,176,477,0,
6,1,1,2,8,8,8,1,102,102,2.609,0,2,176,477,0,
7,1,1,2,8,8,1,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,2,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,3,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,4,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,5,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,6,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,7,1,102,102,2.609,0,2,180,497,0,
7,1,1,2,8,8,8,1,102,102,2.609,0,2,180,497,0,
8,1,1,2,8,8,1,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,2,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,3,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,4,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,5,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,6,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,7,1,102,102,2.862,0,2,184,511,0,
8,1,1,2,8,8,8,1,102,102,2.862,0,2,184,511,0,
1,1,1,3,8,8,1,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,2,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,3,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,4,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,5,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,6,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,7,1,100,100,2.609,0,0,79,432,0,
1,1,1,3,8,8,8,1,100,100,2.609,0,0,79,432,0,
2,1,1,3,8,8,1,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,2,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,3,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,4,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,5,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,6,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,7,1,100,100,2.609,0,0,94,469,0,
2,1,1,3,8,8,8,1,100,100,2.609,0,0,94,469,0,
3,1,1,3,8,8,1,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,2,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,3,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,4,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,5,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,6,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,7,1,100,100,2.609,0,0,141,509,0,
3,1,1,3,8,8,8,1,100,100,2.609,0,0,141,509,0,
4,1,1,3,8,8,1,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,2,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,3,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,4,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,5,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,6,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,7,1,102,102,2.609,0,3,168,458,0,
4,1,1,3,8,8,8,1,102,102,2.609,0,3,168,458,0,
5,1,1,3,8,8,1,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,2,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,3,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,4,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,5,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,6,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,7,1,102,102,2.609,0,3,198,500,0,
5,1,1,3,8,8,8,1,102,102,2.609,0,3,198,500,0,
6,1,1,3,8,8,1,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,2,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,3,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,4,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,5,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,6,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,7,1,102,102,2.609,0,3,268,552,0,
6,1,1,3,8,8,8,1,102,102,2.609,0,3,268,552,0,
7,1,1,3,8,8,1,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,2,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,3,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,4,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,5,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,6,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,7,1,102,102,2.609,0,3,274,582,0,
7,1,1,3,8,8,8,1,102,102,2.609,0,3,274,582,0,
8,1,1,3,8,8,1,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,2,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,3,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,4,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,5,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,6,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,7,1,102,102,2.862,0,3,280,603,0,
8,1,1,3,8,8,8,1,102,102,2.862,0,3,280,603,0,
1,1,1,4,8,8,1,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,2,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,3,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,4,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,5,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,6,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,7,1,100,100,2.609,0,0,85,451,0,
1,1,1,4,8,8,8,1,100,100,2.609,0,0,85,451,0,
2,1,1,4,8,8,1,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,2,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,3,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,4,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,5,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,6,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,7,1,100,100,2.609,0,0,100,499,0,
2,1,1,4,8,8,8,1,100,100,2.609,0,0,100,499,0,
3,1,1,4,8,8,1,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,2,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,3,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,4,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,5,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,6,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,7,1,100,100,2.609,0,0,152,547,0,
3,1,1,4,8,8,8,1,100,100,2.609,0,0,152,547,0,
4,1,1,4,8,8,1,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,2,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,3,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,4,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,5,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,6,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,7,1,102,102,2.609,0,4,184,479,0,
4,1,1,4,8,8,8,1,102,102,2.609,0,4,184,479,0,
5,1,1,4,8,8,1,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,2,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,3,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,4,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,5,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,6,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,7,1,102,102,2.609,0,4,288,569,0,
5,1,1,4,8,8,8,1,102,102,2.609,0,4,288,569,0,
6,1,1,4,8,8,1,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,2,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,3,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,4,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,5,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,6,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,7,1,102,102,2.609,0,4,296,593,0,
6,1,1,4,8,8,8,1,102,102,2.609,0,4,296,593,0,
7,1,1,4,8,8,1,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,2,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,3,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,4,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,5,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,6,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,7,1,102,102,2.609,0,4,304,633,0,
7,1,1,4,8,8,8,1,102,102,2.609,0,4,304,633,0,
8,1,1,4,8,8,1,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,2,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,3,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,4,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,5,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,6,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,7,1,102,102,2.862,0,4,312,661,0,
8,1,1,4,8,8,8,1,102,102,2.862,0,4,312,661,0,
1,1,1,5,8,8,1,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,2,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,3,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,4,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,5,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,6,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,7,1,100,100,2.609,0,0,107,476,0,
1,1,1,5,8,8,8,1,100,100,2.609,0,0,107,476,0,
2,1,1,5,8,8,1,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,2,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,3,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,4,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,5,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,6,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,7,1,100,100,2.609,0,0,138,545,0,
2,1,1,5,8,8,8,1,100,100,2.609,0,0,138,545,0,
3,1,1,5,8,8,1,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,2,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,3,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,4,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,5,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,6,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,7,1,100,100,2.609,0,0,163,585,0,
3,1,1,5,8,8,8,1,100,100,2.609,0,0,163,585,0,
4,1,1,5,8,8,1,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,2,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,3,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,4,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,5,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,6,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,7,1,102,102,2.609,0,5,264,534,0,
4,1,1,5,8,8,8,1,102,102,2.609,0,5,264,534,0,
5,1,1,5,8,8,1,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,2,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,3,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,4,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,5,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,6,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,7,1,102,102,2.609,0,5,314,604,0,
5,1,1,5,8,8,8,1,102,102,2.609,0,5,314,604,0,
6,1,1,5,8,8,1,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,2,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,3,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,4,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,5,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,6,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,7,1,102,102,2.609,0,5,324,634,0,
6,1,1,5,8,8,8,1,102,102,2.609,0,5,324,634,0,
7,1,1,5,8,8,1,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,2,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,3,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,4,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,5,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,6,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,7,1,102,102,2.609,0,5,464,750,0,
7,1,1,5,8,8,8,1,102,102,2.609,0,5,464,750,0,
8,1,1,5,8,8,1,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,2,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,3,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,4,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,5,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,6,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,7,1,102,102,2.862,0,5,474,785,0,
8,1,1,5,8,8,8,1,102,102,2.862,0,5,474,785,0,
1,1,1,6,8,8,1,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,2,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,3,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,4,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,5,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,6,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,7,1,100,100,2.609,0,0,113,495,0,
1,1,1,6,8,8,8,1,100,100,2.609,0,0,113,495,0,
2,1,1,6,8,8,1,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,2,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,3,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,4,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,5,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,6,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,7,1,100,100,2.609,0,0,144,575,0,
2,1,1,6,8,8,8,1,100,100,2.609,0,0,144,575,0,
3,1,1,6,8,8,1,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,2,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,3,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,4,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,5,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,6,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,7,1,100,100,2.609,0,0,238,657,0,
3,1,1,6,8,8,8,1,100,100,2.609,0,0,238,657,0,
4,1,1,6,8,8,1,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,2,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,3,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,4,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,5,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,6,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,7,1,102,102,2.609,0,6,280,555,0,
4,1,1,6,8,8,8,1,102,102,2.609,0,6,280,555,0,
5,1,1,6,8,8,1,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,2,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,3,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,4,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,5,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,6,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,7,1,102,102,2.609,0,6,340,639,0,
5,1,1,6,8,8,8,1,102,102,2.609,0,6,340,639,0,
6,1,1,6,8,8,1,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,2,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,3,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,4,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,5,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,6,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,7,1,102,102,2.609,0,6,482,741,0,
6,1,1,6,8,8,8,1,102,102,2.609,0,6,482,741,0,
7,1,1,6,8,8,1,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,2,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,3,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,4,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,5,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,6,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,7,1,102,102,2.609,0,6,494,801,0,
7,1,1,6,8,8,8,1,102,102,2.609,0,6,494,801,0,
8,1,1,6,8,8,1,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,2,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,3,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,4,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,5,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,6,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,7,1,102,102,2.862,0,6,506,843,0,
8,1,1,6,8,8,8,1,102,102,2.862,0,6,506,843,0,
1,1,1,7,8,8,1,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,2,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,3,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,4,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,5,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,6,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,7,1,100,100,2.609,0,0,119,514,0,
1,1,1,7,8,8,8,1,100,100,2.609,0,0,119,514,0,
2,1,1,7,8,8,1,1,100,100,2.609,0,0,150,605,0,
2,1,1,7,8,8,2,1,100,100,2.609,0,0,150,605,0,
2,1,1,7,8,8,3,1,100,100,2.609,0,0,150,605,0,
