x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,loc,
4,1,2,4,8,8,1,1,68,
4,1,2,4,8,8,2,1,68,
4,1,2,4,8,8,3,1,68,
4,1,2,4,8,8,4,1,58,
4,1,2,4,8,8,5,1,68,
4,1,2,4,8,8,6,1,68,
4,1,2,4,8,8,7,1,68,
4,1,2,4,8,8,8,1,68,
5,1,2,4,8,8,1,1,68,
5,1,2,4,8,8,2,1,68,
5,1,2,4,8,8,3,1,68,
5,1,2,4,8,8,4,1,68,
5,1,2,4,8,8,5,1,58,
5,1,2,4,8,8,6,1,68,
5,1,2,4,8,8,7,1,68,
5,1,2,4,8,8,8,1,68,
6,1,2,4,8,8,1,1,68,
6,1,2,4,8,8,2,1,68,
6,1,2,4,8,8,3,1,68,
6,1,2,4,8,8,4,1,68,
6,1,2,4,8,8,5,1,68,
6,1,2,4,8,8,6,1,58,
6,1,2,4,8,8,7,1,68,
6,1,2,4,8,8,8,1,68,
7,1,2,4,8,8,1,1,68,
7,1,2,4,8,8,2,1,68,
7,1,2,4,8,8,3,1,68,
7,1,2,4,8,8,4,1,68,
7,1,2,4,8,8,5,1,68,
7,1,2,4,8,8,6,1,68,
7,1,2,4,8,8,7,1,58,
7,1,2,4,8,8,8,1,68,
8,1,2,4,8,8,1,1,68,
8,1,2,4,8,8,2,1,68,
8,1,2,4,8,8,3,1,68,
8,1,2,4,8,8,4,1,68,
8,1,2,4,8,8,5,1,68,
8,1,2,4,8,8,6,1,68,
8,1,2,4,8,8,7,1,68,
8,1,2,4,8,8,8,1,58,
1,1,2,4,8,8,1,1,58,
1,1,2,4,8,8,2,1,68,
1,1,2,4,8,8,3,1,68,
1,1,2,4,8,8,4,1,68,
1,1,2,4,8,8,5,1,68,
1,1,2,4,8,8,6,1,68,
1,1,2,4,8,8,7,1,68,
1,1,2,4,8,8,8,1,68,
2,1,2,4,8,8,1,1,68,
2,1,2,4,8,8,2,1,58,
2,1,2,4,8,8,3,1,68,
2,1,2,4,8,8,4,1,68,
2,1,2,4,8,8,5,1,68,
2,1,2,4,8,8,6,1,68,
2,1,2,4,8,8,7,1,68,
2,1,2,4,8,8,8,1,68,
3,1,2,4,8,8,1,1,68,
3,1,2,4,8,8,2,1,68,
3,1,2,4,8,8,3,1,58,
3,1,2,4,8,8,4,1,68,
3,1,2,4,8,8,5,1,68,
3,1,2,4,8,8,6,1,68,
3,1,2,4,8,8,7,1,68,
3,1,2,4,8,8,8,1,68,
4,1,2,4,8,8,1,1,68,
4,1,2,4,8,8,2,1,68,
4,1,2,4,8,8,3,1,68,
4,1,2,4,8,8,4,1,58,
4,1,2,4,8,8,5,1,68,
4,1,2,4,8,8,6,1,68,
4,1,2,4,8,8,7,1,68,
4,1,2,4,8,8,8,1,68,
5,1,2,4,8,8,1,1,68,
5,1,2,4,8,8,2,1,68,
5,1,2,4,8,8,3,1,68,
5,1,2,4,8,8,4,1,68,
5,1,2,4,8,8,5,1,58,
5,1,2,4,8,8,6,1,68,
5,1,2,4,8,8,7,1,68,
5,1,2,4,8,8,8,1,68,
6,1,2,4,8,8,1,1,68,
6,1,2,4,8,8,2,1,68,
6,1,2,4,8,8,3,1,68,
6,1,2,4,8,8,4,1,68,
6,1,2,4,8,8,5,1,68,
6,1,2,4,8,8,6,1,58,
6,1,2,4,8,8,7,1,68,
6,1,2,4,8,8,8,1,68,
7,1,2,4,8,8,1,1,68,
7,1,2,4,8,8,2,1,68,
7,1,2,4,8,8,3,1,68,
7,1,2,4,8,8,4,1,68,
7,1,2,4,8,8,5,1,68,
7,1,2,4,8,8,6,1,68,
7,1,2,4,8,8,7,1,58,
7,1,2,4,8,8,8,1,68,
8,1,2,4,8,8,1,1,68,
8,1,2,4,8,8,2,1,68,
8,1,2,4,8,8,3,1,68,
8,1,2,4,8,8,4,1,68,
8,1,2,4,8,8,5,1,68,
8,1,2,4,8,8,6,1,68,
8,1,2,4,8,8,7,1,68,
8,1,2,4,8,8,8,1,58,
1,1,2,6,8,8,1,1,70,
1,1,2,6,8,8,2,1,84,
1,1,2,6,8,8,3,1,84,
1,1,2,6,8,8,4,1,84,
1,1,2,6,8,8,5,1,84,
1,1,2,6,8,8,6,1,84,
1,1,2,6,8,8,7,1,84,
1,1,2,6,8,8,8,1,84,
2,1,2,6,8,8,1,1,84,
2,1,2,6,8,8,2,1,70,
2,1,2,6,8,8,3,1,84,
2,1,2,6,8,8,4,1,84,
2,1,2,6,8,8,5,1,84,
2,1,2,6,8,8,6,1,84,
2,1,2,6,8,8,7,1,84,
2,1,2,6,8,8,8,1,84,
3,1,2,6,8,8,1,1,84,
3,1,2,6,8,8,2,1,84,
3,1,2,6,8,8,3,1,70,
3,1,2,6,8,8,4,1,84,
3,1,2,6,8,8,5,1,84,
3,1,2,6,8,8,6,1,84,
3,1,2,6,8,8,7,1,84,
3,1,2,6,8,8,8,1,84,
4,1,2,6,8,8,1,1,84,
4,1,2,6,8,8,2,1,84,
4,1,2,6,8,8,3,1,84,
4,1,2,6,8,8,4,1,70,
4,1,2,6,8,8,5,1,84,
4,1,2,6,8,8,6,1,84,
4,1,2,6,8,8,7,1,84,
4,1,2,6,8,8,8,1,84,
5,1,2,6,8,8,1,1,84,
5,1,2,6,8,8,2,1,84,
5,1,2,6,8,8,3,1,84,
5,1,2,6,8,8,4,1,84,
5,1,2,6,8,8,5,1,70,
5,1,2,6,8,8,6,1,84,
5,1,2,6,8,8,7,1,84,
5,1,2,6,8,8,8,1,84,
6,1,2,6,8,8,1,1,84,
6,1,2,6,8,8,2,1,84,
6,1,2,6,8,8,3,1,84,
6,1,2,6,8,8,4,1,84,
6,1,2,6,8,8,5,1,84,
6,1,2,6,8,8,6,1,70,
6,1,2,6,8,8,7,1,84,
6,1,2,6,8,8,8,1,84,
7,1,2,6,8,8,1,1,84,
7,1,2,6,8,8,2,1,84,
7,1,2,6,8,8,3,1,84,
7,1,2,6,8,8,4,1,84,
7,1,2,6,8,8,5,1,84,
7,1,2,6,8,8,6,1,84,
7,1,2,6,8,8,7,1,70,
7,1,2,6,8,8,8,1,84,
8,1,2,6,8,8,1,1,84,
8,1,2,6,8,8,2,1,84,
8,1,2,6,8,8,3,1,84,
8,1,2,6,8,8,4,1,84,
8,1,2,6,8,8,5,1,84,
8,1,2,6,8,8,6,1,84,
8,1,2,6,8,8,7,1,84,
8,1,2,6,8,8,8,1,70,
1,1,2,7,8,8,1,1,76,
1,1,2,7,8,8,2,1,92,
1,1,2,7,8,8,3,1,92,
1,1,2,7,8,8,4,1,92,
1,1,2,7,8,8,5,1,92,
1,1,2,7,8,8,6,1,92,
1,1,2,7,8,8,7,1,92,
1,1,2,7,8,8,8,1,92,
2,1,2,7,8,8,1,1,92,
2,1,2,7,8,8,2,1,76,
2,1,2,7,8,8,3,1,92,
2,1,2,7,8,8,4,1,92,
2,1,2,7,8,8,5,1,92,
2,1,2,7,8,8,6,1,92,
2,1,2,7,8,8,7,1,92,
2,1,2,7,8,8,8,1,92,
3,1,2,7,8,8,1,1,92,
3,1,2,7,8,8,2,1,92,
3,1,2,7,8,8,3,1,76,
3,1,2,7,8,8,4,1,92,
3,1,2,7,8,8,5,1,92,
3,1,2,7,8,8,6,1,92,
3,1,2,7,8,8,7,1,92,
3,1,2,7,8,8,8,1,92,
4,1,2,7,8,8,1,1,92,
4,1,2,7,8,8,2,1,92,
4,1,2,7,8,8,3,1,92,
4,1,2,7,8,8,4,1,76,
4,1,2,7,8,8,5,1,92,
4,1,2,7,8,8,6,1,92,
4,1,2,7,8,8,7,1,92,
4,1,2,7,8,8,8,1,92,
5,1,2,7,8,8,1,1,92,
5,1,2,7,8,8,2,1,92,
5,1,2,7,8,8,3,1,92,
5,1,2,7,8,8,4,1,92,
5,1,2,7,8,8,5,1,76,
5,1,2,7,8,8,6,1,92,
5,1,2,7,8,8,7,1,92,
5,1,2,7,8,8,8,1,92,
6,1,2,7,8,8,1,1,92,
6,1,2,7,8,8,2,1,92,
6,1,2,7,8,8,3,1,92,
6,1,2,7,8,8,4,1,92,
6,1,2,7,8,8,5,1,92,
6,1,2,7,8,8,6,1,76,
6,1,2,7,8,8,7,1,92,
6,1,2,7,8,8,8,1,92,
7,1,2,7,8,8,1,1,92,
7,1,2,7,8,8,2,1,92,
7,1,2,7,8,8,3,1,92,
7,1,2,7,8,8,4,1,92,
7,1,2,7,8,8,5,1,92,
7,1,2,7,8,8,6,1,92,
7,1,2,7,8,8,7,1,76,
7,1,2,7,8,8,8,1,92,
8,1,2,7,8,8,1,1,92,
8,1,2,7,8,8,2,1,92,
8,1,2,7,8,8,3,1,92,
8,1,2,7,8,8,4,1,92,
8,1,2,7,8,8,5,1,92,
8,1,2,7,8,8,6,1,92,
8,1,2,7,8,8,7,1,92,
8,1,2,7,8,8,8,1,76,
1,1,2,8,8,8,1,1,82,
1,1,2,8,8,8,2,1,100,
1,1,2,8,8,8,3,1,100,
1,1,2,8,8,8,4,1,100,
1,1,2,8,8,8,5,1,100,
1,1,2,8,8,8,6,1,100,
1,1,2,8,8,8,7,1,100,
1,1,2,8,8,8,8,1,100,
2,1,2,8,8,8,1,1,100,
2,1,2,8,8,8,2,1,82,
2,1,2,8,8,8,3,1,100,
2,1,2,8,8,8,4,1,100,
2,1,2,8,8,8,5,1,100,
2,1,2,8,8,8,6,1,100,
2,1,2,8,8,8,7,1,100,
2,1,2,8,8,8,8,1,100,
3,1,2,8,8,8,1,1,100,
3,1,2,8,8,8,2,1,100,
3,1,2,8,8,8,3,1,82,
3,1,2,8,8,8,4,1,100,
3,1,2,8,8,8,5,1,100,
3,1,2,8,8,8,6,1,100,
3,1,2,8,8,8,7,1,100,
3,1,2,8,8,8,8,1,100,
4,1,2,8,8,8,1,1,100,
4,1,2,8,8,8,2,1,100,
4,1,2,8,8,8,3,1,100,
4,1,2,8,8,8,4,1,82,
4,1,2,8,8,8,5,1,100,
4,1,2,8,8,8,6,1,100,
4,1,2,8,8,8,7,1,100,
4,1,2,8,8,8,8,1,100,
5,1,2,8,8,8,1,1,100,
5,1,2,8,8,8,2,1,100,
5,1,2,8,8,8,3,1,100,
5,1,2,8,8,8,4,1,100,
5,1,2,8,8,8,5,1,82,
5,1,2,8,8,8,6,1,100,
5,1,2,8,8,8,7,1,100,
5,1,2,8,8,8,8,1,100,
6,1,2,8,8,8,1,1,100,
6,1,2,8,8,8,2,1,100,
6,1,2,8,8,8,3,1,100,
6,1,2,8,8,8,4,1,100,
6,1,2,8,8,8,5,1,100,
6,1,2,8,8,8,6,1,82,
6,1,2,8,8,8,7,1,100,
6,1,2,8,8,8,8,1,100,
7,1,2,8,8,8,1,1,100,
7,1,2,8,8,8,2,1,100,
7,1,2,8,8,8,3,1,100,
7,1,2,8,8,8,4,1,100,
7,1,2,8,8,8,5,1,100,
7,1,2,8,8,8,6,1,100,
7,1,2,8,8,8,7,1,82,
7,1,2,8,8,8,8,1,100,
8,1,2,8,8,8,1,1,100,
8,1,2,8,8,8,2,1,100,
8,1,2,8,8,8,3,1,100,
8,1,2,8,8,8,4,1,100,
8,1,2,8,8,8,5,1,100,
8,1,2,8,8,8,6,1,100,
8,1,2,8,8,8,7,1,100,
8,1,2,8,8,8,8,1,82,
1,1,3,1,8,8,1,1,43,
1,1,3,1,8,8,2,1,48,
1,1,3,1,8,8,3,1,48,
1,1,3,1,8,8,4,1,48,
1,1,3,1,8,8,5,1,48,
1,1,3,1,8,8,6,1,48,
1,1,3,1,8,8,7,1,48,
1,1,3,1,8,8,8,1,48,
2,1,3,1,8,8,1,1,48,
2,1,3,1,8,8,2,1,43,
2,1,3,1,8,8,3,1,48,
2,1,3,1,8,8,4,1,48,
2,1,3,1,8,8,5,1,48,
2,1,3,1,8,8,6,1,48,
2,1,3,1,8,8,7,1,48,
2,1,3,1,8,8,8,1,48,
3,1,3,1,8,8,1,1,48,
3,1,3,1,8,8,2,1,48,
3,1,3,1,8,8,3,1,43,
3,1,3,1,8,8,4,1,48,
3,1,3,1,8,8,5,1,48,
3,1,3,1,8,8,6,1,48,
3,1,3,1,8,8,7,1,48,
3,1,3,1,8,8,8,1,48,
4,1,3,1,8,8,1,1,48,
4,1,3,1,8,8,2,1,48,
4,1,3,1,8,8,3,1,48,
4,1,3,1,8,8,4,1,43,
4,1,3,1,8,8,5,1,48,
4,1,3,1,8,8,6,1,48,
4,1,3,1,8,8,7,1,48,
4,1,3,1,8,8,8,1,48,
5,1,3,1,8,8,1,1,48,
5,1,3,1,8,8,2,1,48,
5,1,3,1,8,8,3,1,48,
5,1,3,1,8,8,4,1,48,
5,1,3,1,8,8,5,1,43,
5,1,3,1,8,8,6,1,48,
5,1,3,1,8,8,7,1,48,
5,1,3,1,8,8,8,1,48,
6,1,3,1,8,8,1,1,48,
6,1,3,1,8,8,2,1,48,
6,1,3,1,8,8,3,1,48,
6,1,3,1,8,8,4,1,48,
6,1,3,1,8,8,5,1,48,
6,1,3,1,8,8,6,1,43,
6,1,3,1,8,8,7,1,48,
6,1,3,1,8,8,8,1,48,
7,1,3,1,8,8,1,1,48,
7,1,3,1,8,8,2,1,48,
7,1,3,1,8,8,3,1,48,
7,1,3,1,8,8,4,1,48,
7,1,3,1,8,8,5,1,48,
7,1,3,1,8,8,6,1,48,
7,1,3,1,8,8,7,1,43,
7,1,3,1,8,8,8,1,48,
8,1,3,1,8,8,1,1,48,
8,1,3,1,8,8,2,1,48,
8,1,3,1,8,8,3,1,48,
8,1,3,1,8,8,4,1,48,
8,1,3,1,8,8,5,1,48,
8,1,3,1,8,8,6,1,48,
8,1,3,1,8,8,7,1,48,
8,1,3,1,8,8,8,1,43,
1,1,3,2,8,8,1,1,52,
1,1,3,2,8,8,2,1,60,
1,1,3,2,8,8,3,1,60,
1,1,3,2,8,8,4,1,60,
1,1,3,2,8,8,5,1,60,
1,1,3,2,8,8,6,1,60,
1,1,3,2,8,8,7,1,60,
1,1,3,2,8,8,8,1,60,
2,1,3,2,8,8,1,1,60,
2,1,3,2,8,8,2,1,52,
2,1,3,2,8,8,3,1,60,
2,1,3,2,8,8,4,1,60,
2,1,3,2,8,8,5,1,60,
2,1,3,2,8,8,6,1,60,
2,1,3,2,8,8,7,1,60,
2,1,3,2,8,8,8,1,60,
3,1,3,2,8,8,1,1,60,
3,1,3,2,8,8,2,1,60,
3,1,3,2,8,8,3,1,52,
3,1,3,2,8,8,4,1,60,
3,1,3,2,8,8,5,1,60,
3,1,3,2,8,8,6,1,60,
3,1,3,2,8,8,7,1,60,
3,1,3,2,8,8,8,1,60,
4,1,3,2,8,8,1,1,60,
4,1,3,2,8,8,2,1,60,
4,1,3,2,8,8,3,1,60,
4,1,3,2,8,8,4,1,52,
4,1,3,2,8,8,5,1,60,
4,1,3,2,8,8,6,1,60,
4,1,3,2,8,8,7,1,60,
4,1,3,2,8,8,8,1,60,
5,1,3,2,8,8,1,1,60,
5,1,3,2,8,8,2,1,60,
5,1,3,2,8,8,3,1,60,
5,1,3,2,8,8,4,1,60,
5,1,3,2,8,8,5,1,52,
5,1,3,2,8,8,6,1,60,
5,1,3,2,8,8,7,1,60,
5,1,3,2,8,8,8,1,60,
6,1,3,2,8,8,1,1,60,
6,1,3,2,8,8,2,1,60,
6,1,3,2,8,8,3,1,60,
6,1,3,2,8,8,4,1,60,
6,1,3,2,8,8,5,1,60,
6,1,3,2,8,8,6,1,52,
6,1,3,2,8,8,7,1,60,
6,1,3,2,8,8,8,1,60,
7,1,3,2,8,8,1,1,60,
7,1,3,2,8,8,2,1,60,
7,1,3,2,8,8,3,1,60,
7,1,3,2,8,8,4,1,60,
7,1,3,2,8,8,5,1,60,
7,1,3,2,8,8,6,1,60,
7,1,3,2,8,8,7,1,52,
7,1,3,2,8,8,8,1,60,
8,1,3,2,8,8,1,1,60,
8,1,3,2,8,8,2,1,60,
8,1,3,2,8,8,3,1,60,
8,1,3,2,8,8,4,1,60,
8,1,3,2,8,8,5,1,60,
8,1,3,2,8,8,6,1,60,
8,1,3,2,8,8,7,1,60,
8,1,3,2,8,8,8,1,52,
1,1,3,3,8,8,1,1,61,
1,1,3,3,8,8,2,1,72,
1,1,3,3,8,8,3,1,72,
1,1,3,3,8,8,4,1,72,
1,1,3,3,8,8,5,1,72,
1,1,3,3,8,8,6,1,72,
1,1,3,3,8,8,7,1,72,
1,1,3,3,8,8,8,1,72,
2,1,3,3,8,8,1,1,72,
2,1,3,3,8,8,2,1,61,
2,1,3,3,8,8,3,1,72,
2,1,3,3,8,8,4,1,72,
2,1,3,3,8,8,5,1,72,
2,1,3,3,8,8,6,1,72,
2,1,3,3,8,8,7,1,72,
2,1,3,3,8,8,8,1,72,
3,1,3,3,8,8,1,1,72,
3,1,3,3,8,8,2,1,72,
3,1,3,3,8,8,3,1,61,
3,1,3,3,8,8,4,1,72,
3,1,3,3,8,8,5,1,72,
3,1,3,3,8,8,6,1,72,
3,1,3,3,8,8,7,1,72,
3,1,3,3,8,8,8,1,72,
4,1,3,3,8,8,1,1,72,
4,1,3,3,8,8,2,1,72,
4,1,3,3,8,8,3,1,72,
4,1,3,3,8,8,4,1,61,
4,1,3,3,8,8,5,1,72,
4,1,3,3,8,8,6,1,72,
4,1,3,3,8,8,7,1,72,
4,1,3,3,8,8,8,1,72,
5,1,3,3,8,8,1,1,72,
5,1,3,3,8,8,2,1,72,
5,1,3,3,8,8,3,1,72,
5,1,3,3,8,8,4,1,72,
5,1,3,3,8,8,5,1,61,
5,1,3,3,8,8,6,1,72,
5,1,3,3,8,8,7,1,72,
5,1,3,3,8,8,8,1,72,
6,1,3,3,8,8,1,1,72,
6,1,3,3,8,8,2,1,72,
6,1,3,3,8,8,3,1,72,
6,1,3,3,8,8,4,1,72,
6,1,3,3,8,8,5,1,72,
6,1,3,3,8,8,6,1,61,
6,1,3,3,8,8,7,1,72,
6,1,3,3,8,8,8,1,72,
7,1,3,3,8,8,1,1,72,
7,1,3,3,8,8,2,1,72,
7,1,3,3,8,8,3,1,72,
7,1,3,3,8,8,4,1,72,
7,1,3,3,8,8,5,1,72,
7,1,3,3,8,8,6,1,72,
7,1,3,3,8,8,7,1,61,
7,1,3,3,8,8,8,1,72,
8,1,3,3,8,8,1,1,72,
8,1,3,3,8,8,2,1,72,
8,1,3,3,8,8,3,1,72,
8,1,3,3,8,8,4,1,72,
8,1,3,3,8,8,5,1,72,
8,1,3,3,8,8,6,1,72,
8,1,3,3,8,8,7,1,72,
8,1,3,3,8,8,8,1,61,
1,1,3,4,8,8,1,1,70,
1,1,3,4,8,8,2,1,84,
1,1,3,4,8,8,3,1,84,
1,1,3,4,8,8,4,1,84,
1,1,3,4,8,8,5,1,84,
1,1,3,4,8,8,6,1,84,
1,1,3,4,8,8,7,1,84,
1,1,3,4,8,8,8,1,84,
2,1,3,4,8,8,1,1,84,
2,1,3,4,8,8,2,1,70,
2,1,3,4,8,8,3,1,84,
2,1,3,4,8,8,4,1,84,
2,1,3,4,8,8,5,1,84,
2,1,3,4,8,8,6,1,84,
2,1,3,4,8,8,7,1,84,
2,1,3,4,8,8,8,1,84,
3,1,3,4,8,8,1,1,84,
3,1,3,4,8,8,2,1,84,
3,1,3,4,8,8,3,1,70,
3,1,3,4,8,8,4,1,84,
3,1,3,4,8,8,5,1,84,
3,1,3,4,8,8,6,1,84,
3,1,3,4,8,8,7,1,84,
3,1,3,4,8,8,8,1,84,
4,1,3,4,8,8,1,1,84,
4,1,3,4,8,8,2,1,84,
4,1,3,4,8,8,3,1,84,
4,1,3,4,8,8,4,1,70,
4,1,3,4,8,8,5,1,84,
4,1,3,4,8,8,6,1,84,
4,1,3,4,8,8,7,1,84,
4,1,3,4,8,8,8,1,84,
5,1,3,4,8,8,1,1,84,
5,1,3,4,8,8,2,1,84,
5,1,3,4,8,8,3,1,84,
5,1,3,4,8,8,4,1,84,
5,1,3,4,8,8,5,1,70,
5,1,3,4,8,8,6,1,84,
5,1,3,4,8,8,7,1,84,
5,1,3,4,8,8,8,1,84,
6,1,3,4,8,8,1,1,84,
6,1,3,4,8,8,2,1,84,
6,1,3,4,8,8,3,1,84,
6,1,3,4,8,8,4,1,84,
6,1,3,4,8,8,5,1,84,
6,1,3,4,8,8,6,1,70,
6,1,3,4,8,8,7,1,84,
6,1,3,4,8,8,8,1,84,
7,1,3,4,8,8,1,1,84,
7,1,3,4,8,8,2,1,84,
7,1,3,4,8,8,3,1,84,
7,1,3,4,8,8,4,1,84,
7,1,3,4,8,8,5,1,84,
7,1,3,4,8,8,6,1,84,
7,1,3,4,8,8,7,1,70,
7,1,3,4,8,8,8,1,84,
8,1,3,4,8,8,1,1,84,
8,1,3,4,8,8,2,1,84,
8,1,3,4,8,8,3,1,84,
8,1,3,4,8,8,4,1,84,
8,1,3,4,8,8,5,1,84,
8,1,3,4,8,8,6,1,84,
8,1,3,4,8,8,7,1,84,
8,1,3,4,8,8,8,1,70,
1,1,3,4,8,8,1,1,70,
1,1,3,4,8,8,2,1,84,
1,1,3,4,8,8,3,1,84,
1,1,3,4,8,8,4,1,84,
1,1,3,4,8,8,5,1,84,
1,1,3,4,8,8,6,1,84,
1,1,3,4,8,8,7,1,84,
1,1,3,4,8,8,8,1,84,
2,1,3,4,8,8,1,1,84,
2,1,3,4,8,8,2,1,70,
2,1,3,4,8,8,3,1,84,
2,1,3,4,8,8,4,1,84,
2,1,3,4,8,8,5,1,84,
2,1,3,4,8,8,6,1,84,
2,1,3,4,8,8,7,1,84,
2,1,3,4,8,8,8,1,84,
3,1,3,4,8,8,1,1,84,
3,1,3,4,8,8,2,1,84,
3,1,3,4,8,8,3,1,70,
3,1,3,4,8,8,4,1,84,
3,1,3,4,8,8,5,1,84,
3,1,3,4,8,8,6,1,84,
3,1,3,4,8,8,7,1,84,
3,1,3,4,8,8,8,1,84,
4,1,3,4,8,8,1,1,84,
4,1,3,4,8,8,2,1,84,
4,1,3,4,8,8,3,1,84,
4,1,3,4,8,8,4,1,70,
4,1,3,4,8,8,5,1,84,
4,1,3,4,8,8,6,1,84,
4,1,3,4,8,8,7,1,84,
4,1,3,4,8,8,8,1,84,
5,1,3,4,8,8,1,1,84,
5,1,3,4,8,8,2,1,84,
5,1,3,4,8,8,3,1,84,
5,1,3,4,8,8,4,1,84,
5,1,3,4,8,8,5,1,70,
5,1,3,4,8,8,6,1,84,
5,1,3,4,8,8,7,1,84,
5,1,3,4,8,8,8,1,84,
6,1,3,4,8,8,1,1,84,
6,1,3,4,8,8,2,1,84,
6,1,3,4,8,8,3,1,84,
6,1,3,4,8,8,4,1,84,
6,1,3,4,8,8,5,1,84,
6,1,3,4,8,8,6,1,70,
6,1,3,4,8,8,7,1,84,
6,1,3,4,8,8,8,1,84,
7,1,3,4,8,8,1,1,84,
7,1,3,4,8,8,2,1,84,
7,1,3,4,8,8,3,1,84,
7,1,3,4,8,8,4,1,84,
7,1,3,4,8,8,5,1,84,
7,1,3,4,8,8,6,1,84,
7,1,3,4,8,8,7,1,70,
7,1,3,4,8,8,8,1,84,
8,1,3,4,8,8,1,1,84,
8,1,3,4,8,8,2,1,84,
8,1,3,4,8,8,3,1,84,
8,1,3,4,8,8,4,1,84,
8,1,3,4,8,8,5,1,84,
8,1,3,4,8,8,6,1,84,
8,1,3,4,8,8,7,1,84,
8,1,3,4,8,8,8,1,70,
1,1,3,6,8,8,1,1,88,
1,1,3,6,8,8,2,1,108,
1,1,3,6,8,8,3,1,108,
1,1,3,6,8,8,4,1,108,
1,1,3,6,8,8,5,1,108,
1,1,3,6,8,8,6,1,108,
1,1,3,6,8,8,7,1,108,
1,1,3,6,8,8,8,1,108,
2,1,3,6,8,8,1,1,108,
2,1,3,6,8,8,2,1,88,
2,1,3,6,8,8,3,1,108,
2,1,3,6,8,8,4,1,108,
2,1,3,6,8,8,5,1,108,
2,1,3,6,8,8,6,1,108,
2,1,3,6,8,8,7,1,108,
2,1,3,6,8,8,8,1,108,
3,1,3,6,8,8,1,1,108,
3,1,3,6,8,8,2,1,108,
3,1,3,6,8,8,3,1,88,
3,1,3,6,8,8,4,1,108,
3,1,3,6,8,8,5,1,108,
3,1,3,6,8,8,6,1,108,
3,1,3,6,8,8,7,1,108,
3,1,3,6,8,8,8,1,108,
4,1,3,6,8,8,1,1,108,
4,1,3,6,8,8,2,1,108,
4,1,3,6,8,8,3,1,108,
4,1,3,6,8,8,4,1,88,
4,1,3,6,8,8,5,1,108,
4,1,3,6,8,8,6,1,108,
4,1,3,6,8,8,7,1,108,
4,1,3,6,8,8,8,1,108,
5,1,3,6,8,8,1,1,108,
5,1,3,6,8,8,2,1,108,
5,1,3,6,8,8,3,1,108,
5,1,3,6,8,8,4,1,108,
5,1,3,6,8,8,5,1,88,
5,1,3,6,8,8,6,1,108,
5,1,3,6,8,8,7,1,108,
5,1,3,6,8,8,8,1,108,
6,1,3,6,8,8,1,1,108,
6,1,3,6,8,8,2,1,108,
6,1,3,6,8,8,3,1,108,
6,1,3,6,8,8,4,1,108,
6,1,3,6,8,8,5,1,108,
6,1,3,6,8,8,6,1,88,
6,1,3,6,8,8,7,1,108,
6,1,3,6,8,8,8,1,108,
7,1,3,6,8,8,1,1,108,
7,1,3,6,8,8,2,1,108,
7,1,3,6,8,8,3,1,108,
7,1,3,6,8,8,4,1,108,
7,1,3,6,8,8,5,1,108,
7,1,3,6,8,8,6,1,108,
7,1,3,6,8,8,7,1,88,
7,1,3,6,8,8,8,1,108,
8,1,3,6,8,8,1,1,108,
8,1,3,6,8,8,2,1,108,
8,1,3,6,8,8,3,1,108,
8,1,3,6,8,8,4,1,108,
8,1,3,6,8,8,5,1,108,
8,1,3,6,8,8,6,1,108,
8,1,3,6,8,8,7,1,108,
8,1,3,6,8,8,8,1,88,
1,1,3,7,8,8,1,1,97,
1,1,3,7,8,8,2,1,120,
1,1,3,7,8,8,3,1,120,
1,1,3,7,8,8,4,1,120,
1,1,3,7,8,8,5,1,120,
1,1,3,7,8,8,6,1,120,
1,1,3,7,8,8,7,1,120,
1,1,3,7,8,8,8,1,120,
2,1,3,7,8,8,1,1,120,
2,1,3,7,8,8,2,1,97,
2,1,3,7,8,8,3,1,120,
2,1,3,7,8,8,4,1,120,
2,1,3,7,8,8,5,1,120,
2,1,3,7,8,8,6,1,120,
2,1,3,7,8,8,7,1,120,
2,1,3,7,8,8,8,1,120,
3,1,3,7,8,8,1,1,120,
3,1,3,7,8,8,2,1,120,
3,1,3,7,8,8,3,1,97,
3,1,3,7,8,8,4,1,120,
3,1,3,7,8,8,5,1,120,
3,1,3,7,8,8,6,1,120,
3,1,3,7,8,8,7,1,120,
3,1,3,7,8,8,8,1,120,
4,1,3,7,8,8,1,1,120,
4,1,3,7,8,8,2,1,120,
4,1,3,7,8,8,3,1,120,
4,1,3,7,8,8,4,1,97,
4,1,3,7,8,8,5,1,120,
4,1,3,7,8,8,6,1,120,
4,1,3,7,8,8,7,1,120,
4,1,3,7,8,8,8,1,120,
5,1,3,7,8,8,1,1,120,
5,1,3,7,8,8,2,1,120,
5,1,3,7,8,8,3,1,120,
5,1,3,7,8,8,4,1,120,
5,1,3,7,8,8,5,1,97,
5,1,3,7,8,8,6,1,120,
5,1,3,7,8,8,7,1,120,
5,1,3,7,8,8,8,1,120,
6,1,3,7,8,8,1,1,120,
6,1,3,7,8,8,2,1,120,
6,1,3,7,8,8,3,1,120,
6,1,3,7,8,8,4,1,120,
6,1,3,7,8,8,5,1,120,
6,1,3,7,8,8,6,1,97,
6,1,3,7,8,8,7,1,120,
6,1,3,7,8,8,8,1,120,
7,1,3,7,8,8,1,1,120,
7,1,3,7,8,8,2,1,120,
7,1,3,7,8,8,3,1,120,
7,1,3,7,8,8,4,1,120,
7,1,3,7,8,8,5,1,120,
7,1,3,7,8,8,6,1,120,
