x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,latency_min,latency_max,clock_period,bram,dsp,ff,lut,uram,
7,1,4,8,8,8,2,1,67,67,2.698,0,0,300,1156,0,
7,1,4,8,8,8,3,1,67,67,2.698,0,0,332,1156,0,
7,1,4,8,8,8,4,1,67,67,2.698,0,0,364,1156,0,
7,1,4,8,8,8,5,1,67,67,2.698,0,0,396,1156,0,
7,1,4,8,8,8,6,1,67,67,2.698,0,0,428,1156,0,
7,1,4,8,8,8,7,1,67,67,2.698,0,0,460,1156,0,
7,1,4,8,8,8,8,1,68,68,1.55,0,0,974,1380,0,
8,1,4,8,8,8,1,1,67,67,2.436,0,0,300,900,0,
8,1,4,8,8,8,2,1,68,68,1.55,0,0,654,1380,0,
8,1,4,8,8,8,3,1,68,68,1.55,0,0,718,1380,0,
8,1,4,8,8,8,4,1,68,68,1.55,0,0,782,1380,0,
8,1,4,8,8,8,5,1,68,68,1.55,0,0,846,1380,0,
8,1,4,8,8,8,6,1,68,68,1.55,0,0,910,1380,0,
8,1,4,8,8,8,7,1,68,68,1.55,0,0,974,1380,0,
8,1,4,8,8,8,8,1,68,68,1.55,0,0,1038,1380,0,
1,1,5,1,8,8,1,1,67,67,1.55,0,0,17,110,0,
1,1,5,1,8,8,2,1,67,67,2.142,0,0,27,165,0,
1,1,5,1,8,8,3,1,67,67,2.351,0,0,32,180,0,
1,1,5,1,8,8,4,1,67,67,2.414,0,0,37,185,0,
1,1,5,1,8,8,5,1,67,67,2.428,0,0,42,195,0,
1,1,5,1,8,8,6,1,67,67,2.442,0,0,47,205,0,
1,1,5,1,8,8,7,1,67,67,2.437,0,0,52,215,0,
1,1,5,1,8,8,8,1,67,67,2.436,0,0,57,225,0,
2,1,5,1,8,8,1,1,67,67,2.142,0,0,27,165,0,
2,1,5,1,8,8,2,1,67,67,1.828,0,0,32,135,0,
2,1,5,1,8,8,3,1,67,67,1.878,0,0,37,140,0,
2,1,5,1,8,8,4,1,67,67,2.208,0,0,42,155,0,
2,1,5,1,8,8,5,1,67,67,2.338,0,0,47,185,0,
2,1,5,1,8,8,6,1,67,67,2.658,0,0,52,215,0,
2,1,5,1,8,8,7,1,67,67,2.698,0,0,57,265,0,
2,1,5,1,8,8,8,1,68,68,1.55,0,0,114,300,0,
3,1,5,1,8,8,1,1,67,67,2.351,0,0,32,180,0,
3,1,5,1,8,8,2,1,67,67,1.878,0,0,37,140,0,
3,1,5,1,8,8,3,1,67,67,1.878,0,0,42,140,0,
3,1,5,1,8,8,4,1,67,67,2.208,0,0,47,155,0,
3,1,5,1,8,8,5,1,67,67,2.338,0,0,52,185,0,
3,1,5,1,8,8,6,1,67,67,2.658,0,0,57,215,0,
3,1,5,1,8,8,7,1,67,67,2.698,0,0,62,265,0,
3,1,5,1,8,8,8,1,68,68,1.55,0,0,124,300,0,
4,1,5,1,8,8,1,1,67,67,2.414,0,0,37,185,0,
4,1,5,1,8,8,2,1,67,67,2.208,0,0,42,155,0,
4,1,5,1,8,8,3,1,67,67,2.208,0,0,47,155,0,
4,1,5,1,8,8,4,1,67,67,2.208,0,0,52,155,0,
4,1,5,1,8,8,5,1,67,67,2.338,0,0,57,185,0,
4,1,5,1,8,8,6,1,67,67,2.658,0,0,62,215,0,
4,1,5,1,8,8,7,1,67,67,2.698,0,0,67,265,0,
4,1,5,1,8,8,8,1,68,68,1.55,0,0,134,300,0,
5,1,5,1,8,8,1,1,67,67,2.428,0,0,42,195,0,
5,1,5,1,8,8,2,1,67,67,2.338,0,0,47,185,0,
5,1,5,1,8,8,3,1,67,67,2.338,0,0,52,185,0,
5,1,5,1,8,8,4,1,67,67,2.338,0,0,57,185,0,
5,1,5,1,8,8,5,1,67,67,2.338,0,0,62,185,0,
5,1,5,1,8,8,6,1,67,67,2.658,0,0,67,215,0,
5,1,5,1,8,8,7,1,67,67,2.698,0,0,72,265,0,
5,1,5,1,8,8,8,1,68,68,1.55,0,0,144,300,0,
6,1,5,1,8,8,1,1,67,67,2.442,0,0,47,205,0,
6,1,5,1,8,8,2,1,67,67,2.658,0,0,52,215,0,
6,1,5,1,8,8,3,1,67,67,2.658,0,0,57,215,0,
6,1,5,1,8,8,4,1,67,67,2.658,0,0,62,215,0,
6,1,5,1,8,8,5,1,67,67,2.658,0,0,67,215,0,
6,1,5,1,8,8,6,1,67,67,2.658,0,0,72,215,0,
6,1,5,1,8,8,7,1,67,67,2.698,0,0,77,265,0,
6,1,5,1,8,8,8,1,68,68,1.55,0,0,154,300,0,
7,1,5,1,8,8,1,1,67,67,2.437,0,0,52,215,0,
7,1,5,1,8,8,2,1,67,67,2.698,0,0,57,265,0,
7,1,5,1,8,8,3,1,67,67,2.698,0,0,62,265,0,
7,1,5,1,8,8,4,1,67,67,2.698,0,0,67,265,0,
7,1,5,1,8,8,5,1,67,67,2.698,0,0,72,265,0,
7,1,5,1,8,8,6,1,67,67,2.698,0,0,77,265,0,
7,1,5,1,8,8,7,1,67,67,2.698,0,0,82,265,0,
7,1,5,1,8,8,8,1,68,68,1.55,0,0,164,300,0,
8,1,5,1,8,8,1,1,67,67,2.436,0,0,57,225,0,
8,1,5,1,8,8,2,1,68,68,1.55,0,0,114,300,0,
8,1,5,1,8,8,3,1,68,68,1.55,0,0,124,300,0,
8,1,5,1,8,8,4,1,68,68,1.55,0,0,134,300,0,
8,1,5,1,8,8,5,1,68,68,1.55,0,0,144,300,0,
8,1,5,1,8,8,6,1,68,68,1.55,0,0,154,300,0,
8,1,5,1,8,8,7,1,68,68,1.55,0,0,164,300,0,
8,1,5,1,8,8,8,1,68,68,1.55,0,0,174,300,0,
1,1,5,2,8,8,1,1,67,67,1.55,0,0,22,120,0,
1,1,5,2,8,8,2,1,67,67,2.142,0,0,42,230,0,
1,1,5,2,8,8,3,1,67,67,2.351,0,0,52,260,0,
1,1,5,2,8,8,4,1,67,67,2.414,0,0,62,270,0,
1,1,5,2,8,8,5,1,67,67,2.428,0,0,72,290,0,
1,1,5,2,8,8,6,1,67,67,2.442,0,0,82,310,0,
1,1,5,2,8,8,7,1,67,67,2.437,0,0,92,330,0,
1,1,5,2,8,8,8,1,67,67,2.436,0,0,102,350,0,
2,1,5,2,8,8,1,1,67,67,2.142,0,0,42,230,0,
2,1,5,2,8,8,2,1,67,67,1.828,0,0,52,170,0,
2,1,5,2,8,8,3,1,67,67,1.878,0,0,62,180,0,
2,1,5,2,8,8,4,1,67,67,2.208,0,0,72,210,0,
2,1,5,2,8,8,5,1,67,67,2.338,0,0,82,270,0,
2,1,5,2,8,8,6,1,67,67,2.658,0,0,92,330,0,
2,1,5,2,8,8,7,1,67,67,2.698,0,0,102,430,0,
2,1,5,2,8,8,8,1,68,68,1.55,0,0,214,500,0,
3,1,5,2,8,8,1,1,67,67,2.351,0,0,52,260,0,
3,1,5,2,8,8,2,1,67,67,1.878,0,0,62,180,0,
3,1,5,2,8,8,3,1,67,67,1.878,0,0,72,180,0,
3,1,5,2,8,8,4,1,67,67,2.208,0,0,82,210,0,
3,1,5,2,8,8,5,1,67,67,2.338,0,0,92,270,0,
3,1,5,2,8,8,6,1,67,67,2.658,0,0,102,330,0,
3,1,5,2,8,8,7,1,67,67,2.698,0,0,112,430,0,
3,1,5,2,8,8,8,1,68,68,1.55,0,0,234,500,0,
4,1,5,2,8,8,1,1,67,67,2.414,0,0,62,270,0,
4,1,5,2,8,8,2,1,67,67,2.208,0,0,72,210,0,
4,1,5,2,8,8,3,1,67,67,2.208,0,0,82,210,0,
4,1,5,2,8,8,4,1,67,67,2.208,0,0,92,210,0,
4,1,5,2,8,8,5,1,67,67,2.338,0,0,102,270,0,
4,1,5,2,8,8,6,1,67,67,2.658,0,0,112,330,0,
4,1,5,2,8,8,7,1,67,67,2.698,0,0,122,430,0,
4,1,5,2,8,8,8,1,68,68,1.55,0,0,254,500,0,
5,1,5,2,8,8,1,1,67,67,2.428,0,0,72,290,0,
5,1,5,2,8,8,2,1,67,67,2.338,0,0,82,270,0,
5,1,5,2,8,8,3,1,67,67,2.338,0,0,92,270,0,
5,1,5,2,8,8,4,1,67,67,2.338,0,0,102,270,0,
5,1,5,2,8,8,5,1,67,67,2.338,0,0,112,270,0,
5,1,5,2,8,8,6,1,67,67,2.658,0,0,122,330,0,
5,1,5,2,8,8,7,1,67,67,2.698,0,0,132,430,0,
5,1,5,2,8,8,8,1,68,68,1.55,0,0,274,500,0,
6,1,5,2,8,8,1,1,67,67,2.442,0,0,82,310,0,
6,1,5,2,8,8,2,1,67,67,2.658,0,0,92,330,0,
6,1,5,2,8,8,3,1,67,67,2.658,0,0,102,330,0,
6,1,5,2,8,8,4,1,67,67,2.658,0,0,112,330,0,
6,1,5,2,8,8,5,1,67,67,2.658,0,0,122,330,0,
6,1,5,2,8,8,6,1,67,67,2.658,0,0,132,330,0,
6,1,5,2,8,8,7,1,67,67,2.698,0,0,142,430,0,
6,1,5,2,8,8,8,1,68,68,1.55,0,0,294,500,0,
7,1,5,2,8,8,1,1,67,67,2.437,0,0,92,330,0,
7,1,5,2,8,8,2,1,67,67,2.698,0,0,102,430,0,
7,1,5,2,8,8,3,1,67,67,2.698,0,0,112,430,0,
7,1,5,2,8,8,4,1,67,67,2.698,0,0,122,430,0,
7,1,5,2,8,8,5,1,67,67,2.698,0,0,132,430,0,
7,1,5,2,8,8,6,1,67,67,2.698,0,0,142,430,0,
7,1,5,2,8,8,7,1,67,67,2.698,0,0,152,430,0,
7,1,5,2,8,8,8,1,68,68,1.55,0,0,314,500,0,
8,1,5,2,8,8,1,1,67,67,2.436,0,0,102,350,0,
8,1,5,2,8,8,2,1,68,68,1.55,0,0,214,500,0,
8,1,5,2,8,8,3,1,68,68,1.55,0,0,234,500,0,
8,1,5,2,8,8,4,1,68,68,1.55,0,0,254,500,0,
8,1,5,2,8,8,5,1,68,68,1.55,0,0,274,500,0,
8,1,5,2,8,8,6,1,68,68,1.55,0,0,294,500,0,
8,1,5,2,8,8,7,1,68,68,1.55,0,0,314,500,0,
8,1,5,2,8,8,8,1,68,68,1.55,0,0,334,500,0,
1,1,5,3,8,8,1,1,67,67,1.55,0,0,27,130,0,
1,1,5,3,8,8,2,1,67,67,2.142,0,0,57,295,0,
1,1,5,3,8,8,3,1,67,67,2.351,0,0,72,340,0,
1,1,5,3,8,8,4,1,67,67,2.414,0,0,87,355,0,
1,1,5,3,8,8,5,1,67,67,2.428,0,0,102,385,0,
1,1,5,3,8,8,6,1,67,67,2.442,0,0,117,415,0,
1,1,5,3,8,8,7,1,67,67,2.437,0,0,132,445,0,
1,1,5,3,8,8,8,1,67,67,2.436,0,0,147,475,0,
2,1,5,3,8,8,1,1,67,67,2.142,0,0,57,295,0,
2,1,5,3,8,8,2,1,67,67,1.828,0,0,72,205,0,
2,1,5,3,8,8,3,1,67,67,1.878,0,0,87,220,0,
2,1,5,3,8,8,4,1,67,67,2.208,0,0,102,265,0,
2,1,5,3,8,8,5,1,67,67,2.338,0,0,117,355,0,
2,1,5,3,8,8,6,1,67,67,2.658,0,0,132,445,0,
2,1,5,3,8,8,7,1,67,67,2.698,0,0,147,595,0,
2,1,5,3,8,8,8,1,68,68,1.55,0,0,314,700,0,
3,1,5,3,8,8,1,1,67,67,2.351,0,0,72,340,0,
3,1,5,3,8,8,2,1,67,67,1.878,0,0,87,220,0,
3,1,5,3,8,8,3,1,67,67,1.878,0,0,102,220,0,
3,1,5,3,8,8,4,1,67,67,2.208,0,0,117,265,0,
3,1,5,3,8,8,5,1,67,67,2.338,0,0,132,355,0,
3,1,5,3,8,8,6,1,67,67,2.658,0,0,147,445,0,
3,1,5,3,8,8,7,1,67,67,2.698,0,0,162,595,0,
3,1,5,3,8,8,8,1,68,68,1.55,0,0,344,700,0,
4,1,5,3,8,8,1,1,67,67,2.414,0,0,87,355,0,
4,1,5,3,8,8,2,1,67,67,2.208,0,0,102,265,0,
4,1,5,3,8,8,3,1,67,67,2.208,0,0,117,265,0,
4,1,5,3,8,8,4,1,67,67,2.208,0,0,132,265,0,
4,1,5,3,8,8,5,1,67,67,2.338,0,0,147,355,0,
4,1,5,3,8,8,6,1,67,67,2.658,0,0,162,445,0,
4,1,5,3,8,8,7,1,67,67,2.698,0,0,177,595,0,
4,1,5,3,8,8,8,1,68,68,1.55,0,0,374,700,0,
5,1,5,3,8,8,1,1,67,67,2.428,0,0,102,385,0,
5,1,5,3,8,8,2,1,67,67,2.338,0,0,117,355,0,
5,1,5,3,8,8,3,1,67,67,2.338,0,0,132,355,0,
5,1,5,3,8,8,4,1,67,67,2.338,0,0,147,355,0,
5,1,5,3,8,8,5,1,67,67,2.338,0,0,162,355,0,
5,1,5,3,8,8,6,1,67,67,2.658,0,0,177,445,0,
5,1,5,3,8,8,7,1,67,67,2.698,0,0,192,595,0,
5,1,5,3,8,8,8,1,68,68,1.55,0,0,404,700,0,
6,1,5,3,8,8,1,1,67,67,2.442,0,0,117,415,0,
6,1,5,3,8,8,2,1,67,67,2.658,0,0,132,445,0,
6,1,5,3,8,8,3,1,67,67,2.658,0,0,147,445,0,
6,1,5,3,8,8,4,1,67,67,2.658,0,0,162,445,0,
6,1,5,3,8,8,5,1,67,67,2.658,0,0,177,445,0,
6,1,5,3,8,8,6,1,67,67,2.658,0,0,192,445,0,
6,1,5,3,8,8,7,1,67,67,2.698,0,0,207,595,0,
6,1,5,3,8,8,8,1,68,68,1.55,0,0,434,700,0,
7,1,5,3,8,8,1,1,67,67,2.437,0,0,132,445,0,
7,1,5,3,8,8,2,1,67,67,2.698,0,0,147,595,0,
7,1,5,3,8,8,3,1,67,67,2.698,0,0,162,595,0,
7,1,5,3,8,8,4,1,67,67,2.698,0,0,177,595,0,
7,1,5,3,8,8,5,1,67,67,2.698,0,0,192,595,0,
7,1,5,3,8,8,6,1,67,67,2.698,0,0,207,595,0,
7,1,5,3,8,8,7,1,67,67,2.698,0,0,222,595,0,
7,1,5,3,8,8,8,1,68,68,1.55,0,0,464,700,0,
8,1,5,3,8,8,1,1,67,67,2.436,0,0,147,475,0,
8,1,5,3,8,8,2,1,68,68,1.55,0,0,314,700,0,
8,1,5,3,8,8,3,1,68,68,1.55,0,0,344,700,0,
8,1,5,3,8,8,4,1,68,68,1.55,0,0,374,700,0,
8,1,5,3,8,8,5,1,68,68,1.55,0,0,404,700,0,
8,1,5,3,8,8,6,1,68,68,1.55,0,0,434,700,0,
8,1,5,3,8,8,7,1,68,68,1.55,0,0,464,700,0,
8,1,5,3,8,8,8,1,68,68,1.55,0,0,494,700,0,
1,1,5,4,8,8,1,1,67,67,1.55,0,0,32,140,0,
1,1,5,4,8,8,2,1,67,67,2.142,0,0,72,360,0,
1,1,5,4,8,8,3,1,67,67,2.351,0,0,92,420,0,
1,1,5,4,8,8,4,1,67,67,2.414,0,0,112,440,0,
1,1,5,4,8,8,5,1,67,67,2.428,0,0,132,480,0,
1,1,5,4,8,8,6,1,67,67,2.442,0,0,152,520,0,
1,1,5,4,8,8,7,1,67,67,2.437,0,0,172,560,0,
1,1,5,4,8,8,8,1,67,67,2.436,0,0,192,600,0,
2,1,5,4,8,8,1,1,67,67,2.142,0,0,72,360,0,
2,1,5,4,8,8,2,1,67,67,1.828,0,0,92,240,0,
2,1,5,4,8,8,3,1,67,67,1.878,0,0,112,260,0,
2,1,5,4,8,8,4,1,67,67,2.208,0,0,132,320,0,
2,1,5,4,8,8,5,1,67,67,2.338,0,0,152,440,0,
2,1,5,4,8,8,6,1,67,67,2.658,0,0,172,560,0,
2,1,5,4,8,8,7,1,67,67,2.698,0,0,192,760,0,
2,1,5,4,8,8,8,1,68,68,1.55,0,0,414,900,0,
3,1,5,4,8,8,1,1,67,67,2.351,0,0,92,420,0,
3,1,5,4,8,8,2,1,67,67,1.878,0,0,112,260,0,
3,1,5,4,8,8,3,1,67,67,1.878,0,0,132,260,0,
3,1,5,4,8,8,4,1,67,67,2.208,0,0,152,320,0,
3,1,5,4,8,8,5,1,67,67,2.338,0,0,172,440,0,
3,1,5,4,8,8,6,1,67,67,2.658,0,0,192,560,0,
3,1,5,4,8,8,7,1,67,67,2.698,0,0,212,760,0,
3,1,5,4,8,8,8,1,68,68,1.55,0,0,454,900,0,
4,1,5,4,8,8,1,1,67,67,2.414,0,0,112,440,0,
4,1,5,4,8,8,2,1,67,67,2.208,0,0,132,320,0,
4,1,5,4,8,8,3,1,67,67,2.208,0,0,152,320,0,
4,1,5,4,8,8,4,1,67,67,2.208,0,0,172,320,0,
4,1,5,4,8,8,5,1,67,67,2.338,0,0,192,440,0,
4,1,5,4,8,8,6,1,67,67,2.658,0,0,212,560,0,
4,1,5,4,8,8,7,1,67,67,2.698,0,0,232,760,0,
4,1,5,4,8,8,8,1,68,68,1.55,0,0,494,900,0,
5,1,5,4,8,8,1,1,67,67,2.428,0,0,132,480,0,
5,1,5,4,8,8,2,1,67,67,2.338,0,0,152,440,0,
5,1,5,4,8,8,3,1,67,67,2.338,0,0,172,440,0,
5,1,5,4,8,8,4,1,67,67,2.338,0,0,192,440,0,
5,1,5,4,8,8,5,1,67,67,2.338,0,0,212,440,0,
5,1,5,4,8,8,6,1,67,67,2.658,0,0,232,560,0,
5,1,5,4,8,8,7,1,67,67,2.698,0,0,252,760,0,
5,1,5,4,8,8,8,1,68,68,1.55,0,0,534,900,0,
6,1,5,4,8,8,1,1,67,67,2.442,0,0,152,520,0,
6,1,5,4,8,8,2,1,67,67,2.658,0,0,172,560,0,
6,1,5,4,8,8,3,1,67,67,2.658,0,0,192,560,0,
6,1,5,4,8,8,4,1,67,67,2.658,0,0,212,560,0,
6,1,5,4,8,8,5,1,67,67,2.658,0,0,232,560,0,
6,1,5,4,8,8,6,1,67,67,2.658,0,0,252,560,0,
6,1,5,4,8,8,7,1,67,67,2.698,0,0,272,760,0,
6,1,5,4,8,8,8,1,68,68,1.55,0,0,574,900,0,
7,1,5,4,8,8,1,1,67,67,2.437,0,0,172,560,0,
7,1,5,4,8,8,2,1,67,67,2.698,0,0,192,760,0,
7,1,5,4,8,8,3,1,67,67,2.698,0,0,212,760,0,
7,1,5,4,8,8,4,1,67,67,2.698,0,0,232,760,0,
7,1,5,4,8,8,5,1,67,67,2.698,0,0,252,760,0,
7,1,5,4,8,8,6,1,67,67,2.698,0,0,272,760,0,
7,1,5,4,8,8,7,1,67,67,2.698,0,0,292,760,0,
7,1,5,4,8,8,8,1,68,68,1.55,0,0,614,900,0,
8,1,5,4,8,8,1,1,67,67,2.436,0,0,192,600,0,
8,1,5,4,8,8,2,1,68,68,1.55,0,0,414,900,0,
8,1,5,4,8,8,3,1,68,68,1.55,0,0,454,900,0,
8,1,5,4,8,8,4,1,68,68,1.55,0,0,494,900,0,
8,1,5,4,8,8,5,1,68,68,1.55,0,0,534,900,0,
8,1,5,4,8,8,6,1,68,68,1.55,0,0,574,900,0,
8,1,5,4,8,8,7,1,68,68,1.55,0,0,614,900,0,
8,1,5,4,8,8,8,1,68,68,1.55,0,0,654,900,0,
1,1,5,4,8,8,1,1,67,67,1.55,0,0,32,140,0,
1,1,5,4,8,8,2,1,67,67,2.142,0,0,72,360,0,
1,1,5,4,8,8,3,1,67,67,2.351,0,0,92,420,0,
1,1,5,4,8,8,4,1,67,67,2.414,0,0,112,440,0,
1,1,5,4,8,8,5,1,67,67,2.428,0,0,132,480,0,
1,1,5,4,8,8,6,1,67,67,2.442,0,0,152,520,0,
1,1,5,4,8,8,7,1,67,67,2.437,0,0,172,560,0,
1,1,5,4,8,8,8,1,67,67,2.436,0,0,192,600,0,
2,1,5,4,8,8,1,1,67,67,2.142,0,0,72,360,0,
2,1,5,4,8,8,2,1,67,67,1.828,0,0,92,240,0,
2,1,5,4,8,8,3,1,67,67,1.878,0,0,112,260,0,
2,1,5,4,8,8,4,1,67,67,2.208,0,0,132,320,0,
2,1,5,4,8,8,5,1,67,67,2.338,0,0,152,440,0,
2,1,5,4,8,8,6,1,67,67,2.658,0,0,172,560,0,
2,1,5,4,8,8,7,1,67,67,2.698,0,0,192,760,0,
2,1,5,4,8,8,8,1,68,68,1.55,0,0,414,900,0,
3,1,5,4,8,8,1,1,67,67,2.351,0,0,92,420,0,
3,1,5,4,8,8,2,1,67,67,1.878,0,0,112,260,0,
3,1,5,4,8,8,3,1,67,67,1.878,0,0,132,260,0,
3,1,5,4,8,8,4,1,67,67,2.208,0,0,152,320,0,
3,1,5,4,8,8,5,1,67,67,2.338,0,0,172,440,0,
3,1,5,4,8,8,6,1,67,67,2.658,0,0,192,560,0,
3,1,5,4,8,8,7,1,67,67,2.698,0,0,212,760,0,
3,1,5,4,8,8,8,1,68,68,1.55,0,0,454,900,0,
4,1,5,4,8,8,1,1,67,67,2.414,0,0,112,440,0,
4,1,5,4,8,8,2,1,67,67,2.208,0,0,132,320,0,
4,1,5,4,8,8,3,1,67,67,2.208,0,0,152,320,0,
4,1,5,4,8,8,4,1,67,67,2.208,0,0,172,320,0,
4,1,5,4,8,8,5,1,67,67,2.338,0,0,192,440,0,
4,1,5,4,8,8,6,1,67,67,2.658,0,0,212,560,0,
4,1,5,4,8,8,7,1,67,67,2.698,0,0,232,760,0,
4,1,5,4,8,8,8,1,68,68,1.55,0,0,494,900,0,
5,1,5,4,8,8,1,1,67,67,2.428,0,0,132,480,0,
5,1,5,4,8,8,2,1,67,67,2.338,0,0,152,440,0,
5,1,5,4,8,8,3,1,67,67,2.338,0,0,172,440,0,
5,1,5,4,8,8,4,1,67,67,2.338,0,0,192,440,0,
5,1,5,4,8,8,5,1,67,67,2.338,0,0,212,440,0,
5,1,5,4,8,8,6,1,67,67,2.658,0,0,232,560,0,
5,1,5,4,8,8,7,1,67,67,2.698,0,0,252,760,0,
5,1,5,4,8,8,8,1,68,68,1.55,0,0,534,900,0,
6,1,5,4,8,8,1,1,67,67,2.442,0,0,152,520,0,
6,1,5,4,8,8,2,1,67,67,2.658,0,0,172,560,0,
6,1,5,4,8,8,3,1,67,67,2.658,0,0,192,560,0,
6,1,5,4,8,8,4,1,67,67,2.658,0,0,212,560,0,
6,1,5,4,8,8,5,1,67,67,2.658,0,0,232,560,0,
6,1,5,4,8,8,6,1,67,67,2.658,0,0,252,560,0,
6,1,5,4,8,8,7,1,67,67,2.698,0,0,272,760,0,
6,1,5,4,8,8,8,1,68,68,1.55,0,0,574,900,0,
7,1,5,4,8,8,1,1,67,67,2.437,0,0,172,560,0,
7,1,5,4,8,8,2,1,67,67,2.698,0,0,192,760,0,
7,1,5,4,8,8,3,1,67,67,2.698,0,0,212,760,0,
7,1,5,4,8,8,4,1,67,67,2.698,0,0,232,760,0,
7,1,5,4,8,8,5,1,67,67,2.698,0,0,252,760,0,
7,1,5,4,8,8,6,1,67,67,2.698,0,0,272,760,0,
7,1,5,4,8,8,7,1,67,67,2.698,0,0,292,760,0,
7,1,5,4,8,8,8,1,68,68,1.55,0,0,614,900,0,
8,1,5,4,8,8,1,1,67,67,2.436,0,0,192,600,0,
8,1,5,4,8,8,2,1,68,68,1.55,0,0,414,900,0,
8,1,5,4,8,8,3,1,68,68,1.55,0,0,454,900,0,
8,1,5,4,8,8,4,1,68,68,1.55,0,0,494,900,0,
8,1,5,4,8,8,5,1,68,68,1.55,0,0,534,900,0,
8,1,5,4,8,8,6,1,68,68,1.55,0,0,574,900,0,
8,1,5,4,8,8,7,1,68,68,1.55,0,0,614,900,0,
8,1,5,4,8,8,8,1,68,68,1.55,0,0,654,900,0,
1,1,5,6,8,8,1,1,67,67,1.55,0,0,42,160,0,
1,1,5,6,8,8,2,1,67,67,2.142,0,0,102,490,0,
1,1,5,6,8,8,3,1,67,67,2.351,0,0,132,580,0,
1,1,5,6,8,8,4,1,67,67,2.414,0,0,162,610,0,
1,1,5,6,8,8,5,1,67,67,2.428,0,0,192,670,0,
1,1,5,6,8,8,6,1,67,67,2.442,0,0,222,730,0,
1,1,5,6,8,8,7,1,67,67,2.437,0,0,252,790,0,
1,1,5,6,8,8,8,1,67,67,2.436,0,0,282,850,0,
2,1,5,6,8,8,1,1,67,67,2.142,0,0,102,490,0,
2,1,5,6,8,8,2,1,67,67,1.828,0,0,132,310,0,
2,1,5,6,8,8,3,1,67,67,1.878,0,0,162,340,0,
2,1,5,6,8,8,4,1,67,67,2.208,0,0,192,430,0,
2,1,5,6,8,8,5,1,67,67,2.338,0,0,222,610,0,
2,1,5,6,8,8,6,1,67,67,2.658,0,0,252,790,0,
2,1,5,6,8,8,7,1,67,67,2.698,0,0,282,1090,0,
2,1,5,6,8,8,8,1,68,68,1.55,0,0,614,1300,0,
3,1,5,6,8,8,1,1,67,67,2.351,0,0,132,580,0,
3,1,5,6,8,8,2,1,67,67,1.878,0,0,162,340,0,
3,1,5,6,8,8,3,1,67,67,1.878,0,0,192,340,0,
3,1,5,6,8,8,4,1,67,67,2.208,0,0,222,430,0,
3,1,5,6,8,8,5,1,67,67,2.338,0,0,252,610,0,
3,1,5,6,8,8,6,1,67,67,2.658,0,0,282,790,0,
3,1,5,6,8,8,7,1,67,67,2.698,0,0,312,1090,0,
3,1,5,6,8,8,8,1,68,68,1.55,0,0,674,1300,0,
4,1,5,6,8,8,1,1,67,67,2.414,0,0,162,610,0,
4,1,5,6,8,8,2,1,67,67,2.208,0,0,192,430,0,
4,1,5,6,8,8,3,1,67,67,2.208,0,0,222,430,0,
4,1,5,6,8,8,4,1,67,67,2.208,0,0,252,430,0,
4,1,5,6,8,8,5,1,67,67,2.338,0,0,282,610,0,
4,1,5,6,8,8,6,1,67,67,2.658,0,0,312,790,0,
4,1,5,6,8,8,7,1,67,67,2.698,0,0,342,1090,0,
4,1,5,6,8,8,8,1,68,68,1.55,0,0,734,1300,0,
5,1,5,6,8,8,1,1,67,67,2.428,0,0,192,670,0,
5,1,5,6,8,8,2,1,67,67,2.338,0,0,222,610,0,
5,1,5,6,8,8,3,1,67,67,2.338,0,0,252,610,0,
5,1,5,6,8,8,4,1,67,67,2.338,0,0,282,610,0,
5,1,5,6,8,8,5,1,67,67,2.338,0,0,312,610,0,
5,1,5,6,8,8,6,1,67,67,2.658,0,0,342,790,0,
5,1,5,6,8,8,7,1,67,67,2.698,0,0,372,1090,0,
5,1,5,6,8,8,8,1,68,68,1.55,0,0,794,1300,0,
6,1,5,6,8,8,1,1,67,67,2.442,0,0,222,730,0,
6,1,5,6,8,8,2,1,67,67,2.658,0,0,252,790,0,
6,1,5,6,8,8,3,1,67,67,2.658,0,0,282,790,0,
6,1,5,6,8,8,4,1,67,67,2.658,0,0,312,790,0,
6,1,5,6,8,8,5,1,67,67,2.658,0,0,342,790,0,
6,1,5,6,8,8,6,1,67,67,2.658,0,0,372,790,0,
6,1,5,6,8,8,7,1,67,67,2.698,0,0,402,1090,0,
6,1,5,6,8,8,8,1,68,68,1.55,0,0,854,1300,0,
7,1,5,6,8,8,1,1,67,67,2.437,0,0,252,790,0,
7,1,5,6,8,8,2,1,67,67,2.698,0,0,282,1090,0,
7,1,5,6,8,8,3,1,67,67,2.698,0,0,312,1090,0,
7,1,5,6,8,8,4,1,67,67,2.698,0,0,342,1090,0,
7,1,5,6,8,8,5,1,67,67,2.698,0,0,372,1090,0,
7,1,5,6,8,8,6,1,67,67,2.698,0,0,402,1090,0,
7,1,5,6,8,8,7,1,67,67,2.698,0,0,432,1090,0,
7,1,5,6,8,8,8,1,68,68,1.55,0,0,914,1300,0,
8,1,5,6,8,8,1,1,67,67,2.436,0,0,282,850,0,
8,1,5,6,8,8,2,1,68,68,1.55,0,0,614,1300,0,
8,1,5,6,8,8,3,1,68,68,1.55,0,0,674,1300,0,
8,1,5,6,8,8,4,1,68,68,1.55,0,0,734,1300,0,
8,1,5,6,8,8,5,1,68,68,1.55,0,0,794,1300,0,
